"profile","Park","year","quartile","rate_of_change","profile_direction"
"5","A1.5, North Beach","17","yearly_ROC_med_dist_to_BP",-11.3276799089481,"Erosion"
"5","A1.5, North Beach","17","yearly_ROC_q3_dist_to_BP",-7.93867900976872,"Erosion"
"5","A1.5, North Beach","17","yearly_ROC_max_dist_to_BP",-1.17290723806082,"Erosion"
"5","A1.5, North Beach","17","mean",-8.21926829070386,"Erosion"
"5","A1.5, North Beach","18","yearly_ROC_min_dist_to_BP",8.9390501384698,"Accretion"
"5","A1.5, North Beach","18","yearly_ROC_q1_dist_to_BP",7.79505339784888,"Accretion"
"5","A1.5, North Beach","18","yearly_ROC_med_dist_to_BP",6.14524700597352,"Accretion"
"5","A1.5, North Beach","18","yearly_ROC_q3_dist_to_BP",3.5594385031027,"Accretion"
"5","A1.5, North Beach","18","yearly_ROC_max_dist_to_BP",-1.07183482858741,"Erosion"
"5","A1.5, North Beach","18","mean",3.9390501384698,"Accretion"
"5","A1.5, North Beach","19","yearly_ROC_min_dist_to_BP",3.11634208678838,"Accretion"
"5","A1.5, North Beach","19","yearly_ROC_q1_dist_to_BP",2.75061942704624,"Accretion"
"5","A1.5, North Beach","19","yearly_ROC_med_dist_to_BP",2.20921169328122,"Accretion"
"5","A1.5, North Beach","19","yearly_ROC_q3_dist_to_BP",1.32567723090745,"Accretion"
"5","A1.5, North Beach","19","yearly_ROC_max_dist_to_BP",-0.373025868831762,"Erosion"
"5","A1.5, North Beach","19","mean",1.61634208678838,"Accretion"
"6","Moclips, North Beach","97","yearly_ROC_min_dist_to_BP",NA,NA
"6","Moclips, North Beach","97","yearly_ROC_q1_dist_to_BP",NA,NA
"6","Moclips, North Beach","97","yearly_ROC_med_dist_to_BP",NA,NA
"6","Moclips, North Beach","97","yearly_ROC_q3_dist_to_BP",NA,NA
"6","Moclips, North Beach","97","yearly_ROC_max_dist_to_BP",NA,NA
"6","Moclips, North Beach","98","yearly_ROC_min_dist_to_BP",23.1543998350878,"Accretion"
"6","Moclips, North Beach","98","yearly_ROC_q1_dist_to_BP",19.5674162039994,"Accretion"
"6","Moclips, North Beach","98","yearly_ROC_med_dist_to_BP",14.8681655306271,"Accretion"
"6","Moclips, North Beach","98","yearly_ROC_q3_dist_to_BP",8.44821375302472,"Accretion"
"6","Moclips, North Beach","98","yearly_ROC_max_dist_to_BP",-0.835600589124528,"Erosion"
"6","Moclips, North Beach","98","mean",11.6543998350878,"Accretion"
"6","Moclips, North Beach","99","yearly_ROC_min_dist_to_BP",9.17808874285423,"Accretion"
"6","Moclips, North Beach","99","yearly_ROC_q1_dist_to_BP",8.23832856133709,"Accretion"
"6","Moclips, North Beach","99","yearly_ROC_med_dist_to_BP",6.91452169745796,"Accretion"
"6","Moclips, North Beach","99","yearly_ROC_q3_dist_to_BP",4.91326973214255,"Accretion"
"6","Moclips, North Beach","99","yearly_ROC_max_dist_to_BP",1.54681231872273,"Accretion"
"6","Moclips, North Beach","99","mean",5.67808874285423,"Accretion"
"6","Moclips, North Beach","10","yearly_ROC_min_dist_to_BP",-14.3501901084562,"Erosion"
"6","Moclips, North Beach","10","yearly_ROC_q1_dist_to_BP",-12.6378003136734,"Erosion"
"6","Moclips, North Beach","10","yearly_ROC_med_dist_to_BP",-10.1848583446808,"Erosion"
"6","Moclips, North Beach","10","yearly_ROC_q3_dist_to_BP",-6.38123866878193,"Erosion"
"6","Moclips, North Beach","10","yearly_ROC_max_dist_to_BP",0.298797928867267,"Accretion"
"6","Moclips, North Beach","10","mean",-7.35019010845617,"Erosion"
"6","Moclips, North Beach","11","yearly_ROC_min_dist_to_BP",30.9719921031331,"Accretion"
"6","Moclips, North Beach","11","yearly_ROC_q1_dist_to_BP",27.1957555451995,"Accretion"
"6","Moclips, North Beach","11","yearly_ROC_med_dist_to_BP",22.0144955287576,"Accretion"
"6","Moclips, North Beach","11","yearly_ROC_q3_dist_to_BP",14.4653554026769,"Accretion"
"6","Moclips, North Beach","11","yearly_ROC_max_dist_to_BP",2.4464996425182,"Accretion"
"6","Moclips, North Beach","11","mean",16.9719921031331,"Accretion"
"6","Moclips, North Beach","12","yearly_ROC_min_dist_to_BP",-4.93174676857909,"Erosion"
"6","Moclips, North Beach","12","yearly_ROC_q1_dist_to_BP",-4.1931739245183,"Erosion"
"6","Moclips, North Beach","12","yearly_ROC_med_dist_to_BP",-3.10529870156694,"Erosion"
"6","Moclips, North Beach","12","yearly_ROC_q3_dist_to_BP",-1.34371196238603,"Erosion"
"6","Moclips, North Beach","12","yearly_ROC_max_dist_to_BP",1.99735897438126,"Accretion"
"6","Moclips, North Beach","12","mean",-1.93174676857909,"Erosion"
"6","Moclips, North Beach","13","yearly_ROC_min_dist_to_BP",5.27282558111932,"Accretion"
"6","Moclips, North Beach","13","yearly_ROC_q1_dist_to_BP",4.58993479025294,"Accretion"
"6","Moclips, North Beach","13","yearly_ROC_med_dist_to_BP",3.60311531209758,"Accretion"
"6","Moclips, North Beach","13","yearly_ROC_q3_dist_to_BP",2.05151664006129,"Accretion"
"6","Moclips, North Beach","13","yearly_ROC_max_dist_to_BP",-0.74342255738837,"Erosion"
"6","Moclips, North Beach","13","mean",2.27282558111932,"Accretion"
"6","Moclips, North Beach","14","yearly_ROC_min_dist_to_BP",3.01271761797247,"Accretion"
"6","Moclips, North Beach","14","yearly_ROC_q1_dist_to_BP",2.85179490050912,"Accretion"
"6","Moclips, North Beach","14","yearly_ROC_med_dist_to_BP",2.61544506241695,"Accretion"
"6","Moclips, North Beach","14","yearly_ROC_q3_dist_to_BP",2.23443451870578,"Accretion"
"6","Moclips, North Beach","14","yearly_ROC_max_dist_to_BP",1.51755459222747,"Accretion"
"6","Moclips, North Beach","14","mean",2.51271761797247,"Accretion"
"6","Moclips, North Beach","15","yearly_ROC_min_dist_to_BP",-8.33668312438497,"Erosion"
"6","Moclips, North Beach","15","yearly_ROC_q1_dist_to_BP",-7.70531300780981,"Erosion"
"6","Moclips, North Beach","15","yearly_ROC_med_dist_to_BP",-6.77473076087467,"Erosion"
"6","Moclips, North Beach","15","yearly_ROC_q3_dist_to_BP",-5.26629429661046,"Erosion"
"6","Moclips, North Beach","15","yearly_ROC_max_dist_to_BP",-2.40002685041038,"Erosion"
"6","Moclips, North Beach","15","mean",-5.83668312438497,"Erosion"
"6","Moclips, North Beach","16","yearly_ROC_min_dist_to_BP",6.67847232502516,"Accretion"
"6","Moclips, North Beach","16","yearly_ROC_q1_dist_to_BP",5.77006080740474,"Accretion"
"6","Moclips, North Beach","16","yearly_ROC_med_dist_to_BP",4.4535988801309,"Accretion"
"6","Moclips, North Beach","16","yearly_ROC_q3_dist_to_BP",2.37466216949483,"Accretion"
"6","Moclips, North Beach","16","yearly_ROC_max_dist_to_BP",-1.39838168364603,"Erosion"
"6","Moclips, North Beach","16","mean",2.67847232502516,"Accretion"
"6","Moclips, North Beach","17","yearly_ROC_min_dist_to_BP",-10.9599077845537,"Erosion"
"6","Moclips, North Beach","17","yearly_ROC_q1_dist_to_BP",-10.0313067176767,"Erosion"
"6","Moclips, North Beach","17","yearly_ROC_med_dist_to_BP",-8.65678306663496,"Erosion"
"6","Moclips, North Beach","17","yearly_ROC_q3_dist_to_BP",-6.41382248109194,"Erosion"
"6","Moclips, North Beach","17","yearly_ROC_max_dist_to_BP",-2.10038070119216,"Erosion"
"6","Moclips, North Beach","17","mean",-6.95990778455373,"Erosion"
"6","Moclips, North Beach","18","yearly_ROC_min_dist_to_BP",11.2151390720448,"Accretion"
"6","Moclips, North Beach","18","yearly_ROC_q1_dist_to_BP",10.1760343315226,"Accretion"
"6","Moclips, North Beach","18","yearly_ROC_med_dist_to_BP",8.67680333544526,"Accretion"
"6","Moclips, North Beach","18","yearly_ROC_q3_dist_to_BP",6.32510865163804,"Accretion"
"6","Moclips, North Beach","18","yearly_ROC_max_dist_to_BP",2.10609293554968,"Accretion"
"6","Moclips, North Beach","18","mean",6.7151390720448,"Accretion"
"6","Moclips, North Beach","19","yearly_ROC_min_dist_to_BP",4.18998191417431,"Accretion"
"6","Moclips, North Beach","19","yearly_ROC_q1_dist_to_BP",4.0912665902464,"Accretion"
"6","Moclips, North Beach","19","yearly_ROC_med_dist_to_BP",3.94544944491305,"Accretion"
"6","Moclips, North Beach","19","yearly_ROC_q3_dist_to_BP",3.70827589862701,"Accretion"
"6","Moclips, North Beach","19","yearly_ROC_max_dist_to_BP",3.25484966302114,"Accretion"
"6","Moclips, North Beach","19","mean",4.18998191417431,"Accretion"
"7","Pacific Beach, North Beach","97","yearly_ROC_min_dist_to_BP",NA,NA
"7","Pacific Beach, North Beach","97","yearly_ROC_q1_dist_to_BP",NA,NA
"7","Pacific Beach, North Beach","97","yearly_ROC_med_dist_to_BP",NA,NA
"7","Pacific Beach, North Beach","97","yearly_ROC_q3_dist_to_BP",NA,NA
"7","Pacific Beach, North Beach","97","yearly_ROC_max_dist_to_BP",NA,NA
"7","Pacific Beach, North Beach","98","yearly_ROC_min_dist_to_BP",37.988094956789,"Accretion"
"7","Pacific Beach, North Beach","98","yearly_ROC_q1_dist_to_BP",32.5103450605547,"Accretion"
"7","Pacific Beach, North Beach","98","yearly_ROC_med_dist_to_BP",25.2390764733826,"Accretion"
"7","Pacific Beach, North Beach","98","yearly_ROC_q3_dist_to_BP",15.1224052176993,"Accretion"
"7","Pacific Beach, North Beach","98","yearly_ROC_max_dist_to_BP",0.0880897214146466,"Accretion"
"7","Pacific Beach, North Beach","98","mean",19.488094956789,"Accretion"
"7","Pacific Beach, North Beach","99","yearly_ROC_min_dist_to_BP",-3.57121437614791,"Erosion"
"7","Pacific Beach, North Beach","99","yearly_ROC_q1_dist_to_BP",-3.15350785680162,"Erosion"
"7","Pacific Beach, North Beach","99","yearly_ROC_med_dist_to_BP",-2.54121025513021,"Erosion"
"7","Pacific Beach, North Beach","99","yearly_ROC_q3_dist_to_BP",-1.55716574988162,"Erosion"
"7","Pacific Beach, North Beach","99","yearly_ROC_max_dist_to_BP",0.284147695299524,"Accretion"
"7","Pacific Beach, North Beach","99","mean",-2.07121437614791,"Erosion"
"7","Pacific Beach, North Beach","10","yearly_ROC_min_dist_to_BP",-12.6178081812593,"Erosion"
"7","Pacific Beach, North Beach","10","yearly_ROC_q1_dist_to_BP",-10.8018839361535,"Erosion"
"7","Pacific Beach, North Beach","10","yearly_ROC_med_dist_to_BP",-8.17378933980462,"Erosion"
"7","Pacific Beach, North Beach","10","yearly_ROC_q3_dist_to_BP",-4.0328249451447,"Erosion"
"7","Pacific Beach, North Beach","10","yearly_ROC_max_dist_to_BP",3.45021003174196,"Accretion"
"7","Pacific Beach, North Beach","10","mean",-4.61780818125927,"Erosion"
"7","Pacific Beach, North Beach","11","yearly_ROC_min_dist_to_BP",12.9913975611064,"Accretion"
"7","Pacific Beach, North Beach","11","yearly_ROC_q1_dist_to_BP",11.2342414491062,"Accretion"
"7","Pacific Beach, North Beach","11","yearly_ROC_med_dist_to_BP",8.81620624163054,"Accretion"
"7","Pacific Beach, North Beach","11","yearly_ROC_q3_dist_to_BP",5.27936662255357,"Accretion"
"7","Pacific Beach, North Beach","11","yearly_ROC_max_dist_to_BP",-0.381395156218046,"Erosion"
"7","Pacific Beach, North Beach","11","mean",6.49139756110636,"Accretion"
"7","Pacific Beach, North Beach","12","yearly_ROC_min_dist_to_BP",4.07996569914085,"Accretion"
"7","Pacific Beach, North Beach","12","yearly_ROC_q1_dist_to_BP",3.66934611914661,"Accretion"
"7","Pacific Beach, North Beach","12","yearly_ROC_med_dist_to_BP",3.08230942911549,"Accretion"
"7","Pacific Beach, North Beach","12","yearly_ROC_q3_dist_to_BP",2.17440672843243,"Accretion"
"7","Pacific Beach, North Beach","12","yearly_ROC_max_dist_to_BP",0.58531277002987,"Accretion"
"7","Pacific Beach, North Beach","12","mean",2.57996569914085,"Accretion"
"7","Pacific Beach, North Beach","13","yearly_ROC_min_dist_to_BP",9.00632223924231,"Accretion"
"7","Pacific Beach, North Beach","13","yearly_ROC_q1_dist_to_BP",7.97503872376137,"Accretion"
"7","Pacific Beach, North Beach","13","yearly_ROC_med_dist_to_BP",6.48691236565906,"Accretion"
"7","Pacific Beach, North Beach","13","yearly_ROC_q3_dist_to_BP",4.15290610321941,"Accretion"
"7","Pacific Beach, North Beach","13","yearly_ROC_max_dist_to_BP",-0.029866726131715,"Erosion"
"7","Pacific Beach, North Beach","13","mean",4.50632223924231,"Accretion"
"7","Pacific Beach, North Beach","14","yearly_ROC_min_dist_to_BP",-5.15341329957175,"Erosion"
"7","Pacific Beach, North Beach","14","yearly_ROC_q1_dist_to_BP",-4.24351439997115,"Erosion"
"7","Pacific Beach, North Beach","14","yearly_ROC_med_dist_to_BP",-2.89958810643193,"Erosion"
"7","Pacific Beach, North Beach","14","yearly_ROC_q3_dist_to_BP",-0.71465845367606,"Erosion"
"7","Pacific Beach, North Beach","14","yearly_ROC_max_dist_to_BP",3.45536623361662,"Accretion"
"7","Pacific Beach, North Beach","14","mean",-1.15341329957175,"Erosion"
"7","Pacific Beach, North Beach","15","yearly_ROC_min_dist_to_BP",5.1742175692149,"Accretion"
"7","Pacific Beach, North Beach","15","yearly_ROC_q1_dist_to_BP",4.19035938150757,"Accretion"
"7","Pacific Beach, North Beach","15","yearly_ROC_med_dist_to_BP",2.77099520358856,"Accretion"
"7","Pacific Beach, North Beach","15","yearly_ROC_q3_dist_to_BP",0.545612709668747,"Accretion"
"7","Pacific Beach, North Beach","15","yearly_ROC_max_dist_to_BP",-3.44014856326635,"Erosion"
"7","Pacific Beach, North Beach","15","mean",1.1742175692149,"Accretion"
"7","Pacific Beach, North Beach","16","yearly_ROC_min_dist_to_BP",-11.0676786886839,"Erosion"
"7","Pacific Beach, North Beach","16","yearly_ROC_q1_dist_to_BP",-9.89743998694661,"Erosion"
"7","Pacific Beach, North Beach","16","yearly_ROC_med_dist_to_BP",-8.16964967035199,"Erosion"
"7","Pacific Beach, North Beach","16","yearly_ROC_q3_dist_to_BP",-5.36232645591078,"Erosion"
"7","Pacific Beach, North Beach","16","yearly_ROC_max_dist_to_BP",-0.0101764683865655,"Erosion"
"7","Pacific Beach, North Beach","16","mean",-5.56767868868385,"Erosion"
"7","Pacific Beach, North Beach","17","yearly_ROC_min_dist_to_BP",-1.52220435292021,"Erosion"
"7","Pacific Beach, North Beach","17","yearly_ROC_q1_dist_to_BP",-1.3402988850413,"Erosion"
"7","Pacific Beach, North Beach","17","yearly_ROC_med_dist_to_BP",-1.07991569083377,"Erosion"
"7","Pacific Beach, North Beach","17","yearly_ROC_q3_dist_to_BP",-0.676454534597201,"Erosion"
"7","Pacific Beach, North Beach","17","yearly_ROC_max_dist_to_BP",0.0319686183386576,"Accretion"
"7","Pacific Beach, North Beach","17","mean",-1.02220435292021,"Erosion"
"7","Pacific Beach, North Beach","18","yearly_ROC_min_dist_to_BP",0.583721363405291,"Accretion"
"7","Pacific Beach, North Beach","18","yearly_ROC_q1_dist_to_BP",0.545092654979792,"Accretion"
"7","Pacific Beach, North Beach","18","yearly_ROC_med_dist_to_BP",0.489918714665624,"Accretion"
"7","Pacific Beach, North Beach","18","yearly_ROC_q3_dist_to_BP",0.404707811203823,"Accretion"
"7","Pacific Beach, North Beach","18","yearly_ROC_max_dist_to_BP",0.255918840850895,"Accretion"
"7","Pacific Beach, North Beach","18","mean",0.583721363405291,"Accretion"
"7","Pacific Beach, North Beach","19","yearly_ROC_min_dist_to_BP",11.1539277598125,"Accretion"
"7","Pacific Beach, North Beach","19","yearly_ROC_q1_dist_to_BP",9.9615546803704,"Accretion"
"7","Pacific Beach, North Beach","19","yearly_ROC_med_dist_to_BP",8.26267961571777,"Accretion"
"7","Pacific Beach, North Beach","19","yearly_ROC_q3_dist_to_BP",5.64853340660627,"Accretion"
"7","Pacific Beach, North Beach","19","yearly_ROC_max_dist_to_BP",1.11159360747963,"Accretion"
"7","Pacific Beach, North Beach","19","mean",6.15392775981253,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","97","yearly_ROC_min_dist_to_BP",NA,NA
"8","Roosevelt Beach Rd OBA, North Beach","97","yearly_ROC_q1_dist_to_BP",NA,NA
"8","Roosevelt Beach Rd OBA, North Beach","97","yearly_ROC_med_dist_to_BP",NA,NA
"8","Roosevelt Beach Rd OBA, North Beach","97","yearly_ROC_q3_dist_to_BP",NA,NA
"8","Roosevelt Beach Rd OBA, North Beach","97","yearly_ROC_max_dist_to_BP",NA,NA
"8","Roosevelt Beach Rd OBA, North Beach","98","yearly_ROC_min_dist_to_BP",27.7864643293658,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","98","yearly_ROC_q1_dist_to_BP",23.5842577601177,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","98","yearly_ROC_med_dist_to_BP",18.0184829628254,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","98","yearly_ROC_q3_dist_to_BP",10.3063715537722,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","98","yearly_ROC_max_dist_to_BP",-1.05511013672529,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","98","mean",13.7864643293658,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","99","yearly_ROC_min_dist_to_BP",-2.38044870938652,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","99","yearly_ROC_q1_dist_to_BP",-1.95169769968606,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","99","yearly_ROC_med_dist_to_BP",-1.3529104156666,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","99","yearly_ROC_q3_dist_to_BP",-0.461062095323939,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","99","yearly_ROC_max_dist_to_BP",0.99336837164933,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","99","mean",-0.880448709386522,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","10","yearly_ROC_min_dist_to_BP",-9.01834623600021,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","10","yearly_ROC_q1_dist_to_BP",-7.68386252172801,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","10","yearly_ROC_med_dist_to_BP",-5.77848257153516,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","10","yearly_ROC_q3_dist_to_BP",-2.83767377203933,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","10","yearly_ROC_max_dist_to_BP",2.29121602677969,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","10","mean",-3.51834623600021,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","11","yearly_ROC_min_dist_to_BP",21.5162255115486,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","11","yearly_ROC_q1_dist_to_BP",18.6422668133301,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","11","yearly_ROC_med_dist_to_BP",14.6936501566484,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","11","yearly_ROC_q3_dist_to_BP",8.93363251694066,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","11","yearly_ROC_max_dist_to_BP",-0.236208130904845,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","11","mean",11.0162255115486,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","12","yearly_ROC_min_dist_to_BP",-4.61325527692266,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","12","yearly_ROC_q1_dist_to_BP",-4.07072286995562,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","12","yearly_ROC_med_dist_to_BP",-3.28068601217557,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","12","yearly_ROC_q3_dist_to_BP",-2.02483331473617,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","12","yearly_ROC_max_dist_to_BP",0.275259507914258,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","12","mean",-2.61325527692266,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","13","yearly_ROC_min_dist_to_BP",3.45875194574988,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","13","yearly_ROC_q1_dist_to_BP",3.09426344127326,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","13","yearly_ROC_med_dist_to_BP",2.57058336106094,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","13","yearly_ROC_q3_dist_to_BP",1.75498708707768,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","13","yearly_ROC_max_dist_to_BP",0.3125491591523,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","13","mean",1.95875194574988,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","14","yearly_ROC_min_dist_to_BP",-4.62810822583406,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","14","yearly_ROC_q1_dist_to_BP",-4.10671960479003,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","14","yearly_ROC_med_dist_to_BP",-3.35190994726136,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","14","yearly_ROC_q3_dist_to_BP",-2.16271725524086,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","14","yearly_ROC_max_dist_to_BP",-0.0177116215745078,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","14","mean",-2.62810822583406,"Erosion"
"8","Roosevelt Beach Rd OBA, North Beach","15","yearly_ROC_min_dist_to_BP",2.8626375428615,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","15","yearly_ROC_q1_dist_to_BP",2.52458688784839,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","15","yearly_ROC_med_dist_to_BP",2.04143360934342,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","15","yearly_ROC_q3_dist_to_BP",1.29482944063834,"Accretion"
"8","Roosevelt Beach Rd OBA, North Beach","15","yearly_ROC_max_dist_to_BP",-0.00857673572226013,"Erosion"
